Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
3224 767 76 31000 28500 
3262 844 76 31000 28500 
3339 844 76 31000 28500 
3377 921 76 31000 28500 
3454 997 76 31000 28500 
3531 1074 76 31000 28500 
3606 1074 76 31000 28500 
3644 1151 76 31000 28500 
3721 1151 76 31000 28500 
3760 1151 76 31000 28500 
3798 1228 76 31000 28500 
3875 1305 76 31000 28500 
3875 1305 76 31000 28500 
3951 1381 76 32000 28500 
3990 1381 76 32000 28000 
3990 1381 76 32000 28000 
4067 1458 76 32000 28000 
4105 1458 76 32000 28000 
4143 1535 76 32000 28000 
4220 1535 76 32000 28000 
4258 1612 76 32000 28000 
4297 1688 76 32000 28000 
4335 1688 76 32000 28000 
4373 1688 76 32000 28000 
4412 1764 76 32000 28000 
4489 1764 19 32000 28000 
4489 1764 76 32000 28000 
4527 1841 19 32000 28000 
4565 1841 19 32000 28000 
4604 1841 19 32000 28000 
4604 1918 19 32000 28000 
4642 1918 19 32000 28000 
4642 1918 19 32000 28000 
4719 1995 19 32000 28000 
4719 1995 19 32000 28000 
4757 1995 19 32000 28000 
4757 1995 19 32000 28000 
4796 1995 19 32000 28000 
4796 2071 19 32000 28000 
4834 2071 19 32000 28000 
4834 2071 19 32000 28000 
4872 2148 19 32000 28000 
4911 2148 19 32000 28000 
4911 2148 19 32000 28000 
4949 2148 19 32500 28000 
4949 2148 19 32500 28500 
4987 2225 19 32500 28500 
4985 2225 19 32500 28500 
5062 2225 19 32500 28500 
5062 2302 19 32500 28500 
5100 2302 19 32500 28500 
5100 2302 19 32500 28500 
5100 2302 19 32500 28500 
5139 2302 19 32500 28500 
5177 2302 19 32500 28500 
5177 2378 19 32500 28500 
5177 2378 19 32500 28500 
5215 2378 19 32500 28500 
5254 2378 19 32500 28500 
5254 2378 19 32500 28500 
5254 2378 19 32500 28500 
5292 2378 19 32500 28500 
5292 2378 19 32500 28500 
5292 2378 19 32500 28500 
5292 2378 19 32500 28500 
5330 2455 19 32500 28500 
5369 2455 19 32500 28500 
5369 2455 19 32500 28500 
5369 2455 19 32500 28500 
5407 2455 19 32500 28500 
5407 2532 19 32500 28500 
5407 2532 19 32500 28500 
5407 2532 19 32500 28500 
5407 2532 19 32500 28500 
5445 2532 19 32500 28500 
5445 2532 19 32500 28500 
5445 2609 19 32500 28500 
5484 2609 19 32500 28500 
5484 2609 19 32500 28500 
5484 2609 19 32500 28500 
5484 2609 19 32500 28500 
5484 2609 19 32500 28500 
5484 2609 19 32500 28500 
5522 2685 19 32500 28500 
5522 2685 19 32500 28500 
5522 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5599 2685 19 32500 28500 
5599 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5561 2685 19 32500 28500 
5599 2685 19 32500 28500 
5599 2685 19 32500 28500 
5599 2685 19 32500 28500 
5599 2685 19 32500 28500 
5599 2685 19 32500 28500 
5637 2762 19 32500 28500 
5637 2762 19 32500 28500 
5676 2762 19 32500 28500 
5676 2762 19 32500 28500 
5676 2761 19 32500 28500 
5676 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2838 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5676 2761 19 32500 28500 
5676 2761 19 32500 28500 
5676 2761 19 32500 28500 
5676 2762 19 32500 28500 
5676 2762 19 32500 28500 
5676 2762 19 32500 28500 
5676 2762 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5714 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 32500 28500 
5752 2761 19 33000 28500 
5752 2762 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5714 2761 19 33000 28500 
5714 2685 19 33000 28500 
5676 2685 19 33000 28500 
5676 2685 19 33000 28500 
5676 2685 19 33000 28500 
5676 2685 19 33000 28500 
5714 2684 19 33000 28500 
5714 2762 19 33000 28500 
5714 2684 19 33000 28500 
5714 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5752 2761 19 33000 28500 
5791 2761 19 33000 28500 
5791 2761 19 33000 28500 
5791 2761 19 33000 28500 
5791 2761 19 33000 28500 
5791 2761 19 33000 28500 
5829 2838 19 33000 28500 
5829 2761 19 33000 28500 
5829 2761 19 32500 28500 
5829 2761 19 32500 28500 
5829 2838 19 32500 28500 
5867 2838 19 32500 28500 
