Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
2380 230 19 35500 33000 
2419 230 19 35500 33000 
2419 307 19 35500 33000 
2457 307 19 35500 33000 
2494 307 19 35500 33000 
2494 307 19 35500 33000 
2533 384 19 35500 33000 
2571 384 19 35500 33000 
2571 384 19 35500 33000 
2610 384 19 35500 33000 
2610 460 19 35500 33000 
2648 460 19 35500 33000 
2686 460 19 35500 33000 
2686 460 19 35500 33000 
2686 537 19 35500 33000 
2725 537 19 35500 33000 
2725 537 19 36000 33000 
2763 537 19 36000 33000 
2763 537 19 36000 33000 
2802 614 19 36000 33000 
2802 614 19 36000 33000 
2840 614 19 36000 33000 
2840 614 19 36000 33000 
2840 614 19 36000 33000 
2840 614 19 36000 33000 
2878 614 19 36000 33000 
2878 691 19 36000 33000 
2917 691 19 36000 33000 
2917 691 19 36000 33000 
2955 691 19 36000 33000 
2955 768 19 36000 33000 
2993 768 19 36000 33000 
2993 768 19 36000 33000 
2993 768 19 36000 33000 
2993 768 19 36000 33000 
3032 768 19 36000 33000 
3032 768 19 36000 33000 
3032 768 19 36000 33000 
3032 768 19 36000 33000 
3070 768 19 36000 33000 
3070 844 19 36000 33000 
3070 844 19 36000 33000 
3070 844 19 36000 33000 
3109 844 19 36000 33000 
3109 844 19 36000 33000 
3109 844 19 36000 33000 
3109 844 19 36000 33000 
3109 844 19 36000 33000 
3109 844 19 36000 33000 
3147 844 19 36000 33000 
3147 921 19 36000 33000 
3147 921 19 36000 33000 
3147 921 19 36000 33000 
3147 921 19 36000 33000 
3147 921 19 36000 33000 
3147 921 19 36000 33000 
3185 921 19 36000 33000 
3185 921 19 36000 33000 
3185 921 19 36000 33000 
3185 921 19 36000 33000 
3185 921 19 36000 33000 
3224 921 19 36000 33000 
3224 921 19 36000 33000 
3301 921 19 36000 32500 
3301 998 19 36000 32500 
3377 998 19 36000 32500 
3416 997 19 36000 32500 
3531 997 19 36000 32500 
3569 997 19 36000 32500 
3569 997 19 36000 32500 
3608 997 76 36000 32500 
3608 997 76 36000 32500 
3646 997 76 36000 32500 
3646 997 76 36000 32500 
3646 997 76 36000 32500 
3684 1074 76 36000 32500 
3684 1074 76 36000 32500 
3684 1074 76 36000 32500 
3723 1074 76 36000 32500 
3723 1074 76 36000 32500 
3723 997 76 36000 32500 
3723 997 76 36000 32500 
3723 997 76 36000 32500 
3761 1074 76 36000 32500 
3760 1074 76 36000 32500 
3760 1074 76 36000 32500 
3761 1074 76 36000 32500 
3761 1074 76 36000 32500 
3760 1074 76 36000 32500 
3798 1074 76 36000 32500 
3798 1074 76 36000 32500 
3798 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3875 1074 76 36000 32500 
3875 1074 76 36000 32500 
3875 1074 76 36000 32500 
3875 1074 76 36000 32500 
3875 1074 76 36000 32500 
3875 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3836 1074 76 36000 32500 
3798 1074 76 36000 32500 
3798 1074 76 36000 32500 
3798 1074 76 36000 32500 
3798 1074 76 36000 32500 
3800 1074 76 36000 32500 
3761 1074 76 36000 32500 
3761 1074 76 36000 32500 
3761 1074 76 36500 32500 
3761 1074 76 36500 32500 
3761 1074 76 36500 32500 
3761 1151 76 36500 32500 
3761 1151 76 36500 32500 
3761 1151 76 36500 32500 
3723 1151 76 36500 32500 
3723 1151 76 36500 32500 
3723 1151 76 36500 32500 
3723 1074 76 36500 32500 
3684 1074 76 36500 32500 
3684 1074 76 36500 32500 
3684 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3646 1074 76 36500 32500 
3608 1074 76 36500 32500 
3608 1074 76 36500 32500 
3608 1074 76 36500 32500 
3569 1074 76 36500 32500 
3569 1074 76 36500 32500 
3569 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3531 1074 76 36500 32500 
3492 1074 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
3492 997 76 36500 32500 
