Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
3032 384 19 36000 33500 
3109 460 19 36000 33500 
3185 460 19 36000 33500 
3224 537 19 36000 33500 
3224 537 19 36000 33500 
3301 614 19 36000 33500 
3377 691 19 36000 33500 
3377 691 19 36000 33500 
3454 767 19 36000 33500 
3531 767 19 36000 33500 
3569 844 19 36000 33500 
3608 921 19 36000 33500 
3684 921 19 36000 33500 
3723 997 19 36000 33500 
3761 997 19 36000 33500 
3798 1074 19 36000 33500 
3836 1074 19 36000 33500 
3875 1074 19 36000 33500 
3913 1151 19 36000 33500 
3913 1151 19 36000 33500 
3951 1151 19 36000 33500 
3990 1228 19 36000 33500 
4028 1305 19 36000 34000 
4067 1305 19 36000 34000 
4105 1305 19 36500 34000 
4143 1381 19 36500 34000 
4182 1458 19 36500 34000 
4220 1458 19 36500 34000 
4258 1535 19 36500 34000 
4297 1535 19 36500 34000 
4335 1535 19 36500 34000 
4373 1612 19 36500 34000 
4412 1612 19 36500 34000 
4412 1688 19 36500 34000 
4450 1688 19 36500 34000 
4489 1688 19 36500 34000 
4527 1765 19 36500 34000 
4565 1765 19 36500 34000 
4565 1765 19 36500 34000 
4604 1842 19 36500 34000 
4642 1842 19 36500 34000 
4680 1841 19 36500 34000 
4719 1918 19 36500 34000 
4757 1918 19 36500 34000 
4757 1918 19 36500 34000 
4796 1995 19 36500 34000 
4834 1995 19 36500 34000 
4834 1995 19 36500 34000 
4872 1995 19 36500 34000 
4872 2071 19 36500 34000 
4911 2071 19 36500 34000 
4911 2071 19 36500 34000 
4949 2148 19 36500 34000 
4987 2148 19 36500 34500 
5026 2148 19 36500 34500 
5026 2225 19 38000 34500 
5064 2225 19 38000 34500 
5064 2225 19 38000 34500 
5102 2225 19 38000 34500 
5102 2225 19 38000 34500 
5102 2302 19 38000 34500 
5141 2302 19 38000 34500 
5141 2302 19 38000 34500 
5102 2302 19 38000 34500 
5141 2302 19 38000 34500 
5141 2302 19 38000 34500 
5141 2302 19 38000 34500 
5179 2378 19 38000 34500 
5218 2378 19 38000 34500 
5215 2378 19 38000 34500 
5215 2378 19 38000 34500 
5254 2378 19 38000 34500 
5292 2455 19 38000 34500 
5292 2455 19 38000 34500 
5330 2455 19 38000 34500 
5330 2455 19 38000 34500 
5330 2532 19 38000 34500 
5330 2532 19 38000 34500 
5330 2532 19 38000 34500 
5330 2532 19 38000 34500 
5330 2532 19 38000 34500 
5369 2532 19 38000 34500 
5369 2532 19 38000 34500 
5407 2532 19 38000 34500 
5407 2532 19 38000 34500 
5407 2532 19 38500 34500 
5407 2532 19 38500 34500 
5445 2532 19 38500 34500 
5445 2532 19 38500 34500 
5445 2532 19 38500 34500 
5445 2532 19 38500 34500 
5445 2609 19 38500 34500 
5445 2609 19 38500 34500 
5445 2609 19 38500 34500 
5445 2609 19 38500 34500 
5445 2609 19 38500 34500 
5484 2609 19 38500 34500 
5484 2609 19 38500 34500 
5522 2609 19 38500 34500 
5522 2609 19 38500 34500 
5522 2609 0 38500 34500 
5522 2609 0 38500 34500 
5522 2609 0 38500 34500 
5561 2609 0 38500 34500 
5561 2609 0 38500 34500 
5561 2609 0 38500 34500 
5561 2609 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5561 2685 0 38500 34500 
5599 2685 0 38500 34500 
5599 2685 0 38500 34500 
5599 2685 0 38000 34500 
5599 2685 0 38000 34500 
5599 2685 0 38000 34500 
5637 2685 0 38000 34500 
5637 2685 0 38000 34500 
5637 2685 0 38000 34500 
5599 2609 0 38000 34500 
5637 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5637 2609 0 38000 34500 
5637 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5599 2609 0 38000 34500 
5637 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5676 2609 0 38000 34500 
5714 2685 0 38000 33000 
5714 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5791 2609 19 38000 33000 
5791 2609 19 38000 33000 
5752 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5829 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5829 2685 19 38000 33000 
5829 2762 19 38000 33000 
5867 2685 19 38000 33000 
5829 2685 19 38000 33000 
5829 2685 19 38000 33000 
5829 2685 19 38000 33000 
5829 2762 19 38000 33000 
5829 2685 19 38000 33000 
5829 2685 19 38000 33000 
5791 2609 19 38000 33000 
5791 2609 19 38000 33000 
5791 2609 19 38000 33000 
5752 2609 19 38000 33000 
5791 2609 19 38000 33000 
5791 2609 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5791 2685 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5752 2609 19 38000 33000 
5714 2609 19 38000 33000 
5714 2609 19 38000 33000 
5714 2532 19 38500 33000 
5714 2532 19 38500 33000 
5676 2532 19 38500 33000 
5676 2532 19 38500 33000 
5676 2532 19 38500 33000 
5676 2532 19 38500 33000 
5676 2532 19 38500 33000 
5676 2532 19 38500 33000 
5714 2532 19 38500 33000 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2455 19 38500 33500 
5637 2532 19 38500 33500 
5637 2532 19 38500 33500 
5637 2532 19 38500 33500 
5637 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 38500 33500 
5676 2532 19 37000 33500 
5676 2532 19 37000 33500 
5676 2532 19 37000 33500 
5676 2532 19 37000 33500 
5637 2532 19 37000 33500 
5637 2532 19 37000 33500 
5676 2532 19 37000 33500 
5637 2532 19 37000 33500 
5637 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5561 2378 19 37000 33500 
5599 2455 19 37000 33500 
5599 2455 19 37000 33500 
5599 2378 19 37000 33500 
5561 2378 19 37000 33500 
5561 2378 19 37000 33500 
5561 2378 19 37000 33500 
5561 2378 19 37000 33500 
5599 2378 19 37000 33500 
5599 2378 19 37000 33500 
5599 2378 19 37000 33500 
5599 2378 19 37000 33500 
5599 2378 19 37500 33500 
5599 2378 19 37500 33500 
5599 2378 19 37500 33500 
5599 2378 19 37500 33500 
5599 2378 19 37500 33500 
5599 2378 19 37500 33500 
5637 2378 19 37500 33500 
5599 2378 19 37500 33500 
5599 2302 19 37500 33500 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5637 2378 19 37500 33000 
5637 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5599 2378 19 37500 33000 
5561 2378 19 37500 33000 
5561 2378 19 37500 33000 
5561 2302 19 37500 33000 
5561 2378 19 37500 33000 
5561 2378 19 37500 33000 
5561 2378 19 37500 33000 
5561 2378 19 38500 33000 
5599 2378 19 38500 33000 
5599 2378 19 38500 33000 
5599 2378 19 38500 33000 
5599 2378 19 38500 33000 
5561 2378 19 38500 33000 
5561 2378 19 38500 33000 
5561 2378 19 38500 33000 
5561 2378 19 38500 33000 
5522 2378 19 38500 33000 
5522 2378 19 38500 33000 
5484 2378 19 38500 33000 
5484 2378 19 38500 33000 
5484 2378 19 38500 33000 
5522 2378 19 38500 33000 
5484 2378 19 38500 33000 
5522 2378 19 38500 33000 
5522 2378 19 38500 33000 
5561 2378 19 38500 33000 
5561 2455 19 38500 33000 
5561 2455 19 38500 33000 
5561 2455 19 38500 33000 
5599 2455 19 38500 33000 
5599 2455 19 38500 33000 
5599 2455 19 38500 33000 
5599 2455 19 38500 33000 
5599 2455 19 38500 33000 
5637 2455 19 38500 33000 
5179 2071 19 37500 33000 
5179 2071 19 37500 33000 
5179 2071 19 37500 33000 
5179 2071 19 37500 33000 
5179 2071 19 37500 33000 
5218 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2071 19 37500 33000 
5215 2148 19 37500 33000 
5215 2071 19 37500 33000 
