TIME=16:00:48:509111115, total_Total= 4182 , total_CPU= 614 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:534079934, total_Total= 4642 , total_CPU= 921 , total_GPU= 613 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:558856463, total_Total= 4872 , total_CPU= 1227 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:583358411, total_Total= 4987 , total_CPU= 1381 , total_GPU= 613 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:607606871, total_Total= 5179 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:632011476, total_Total= 5294 , total_CPU= 1534 , total_GPU= 613 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:656356810, total_Total= 5256 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:680328762, total_Total= 5294 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:704936959, total_Total= 5292 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:729548125, total_Total= 5330 , total_CPU= 1611 , total_GPU= 690 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:753871324, total_Total= 5254 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:777833745, total_Total= 5256 , total_CPU= 1534 , total_GPU= 613 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:801595959, total_Total= 5292 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:48:825395881, total_Total= 5369 , total_CPU= 1534 , total_GPU= 690 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:48:849695643, total_Total= 5369 , total_CPU= 1534 , total_GPU= 690 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32500
TIME=16:00:48:873762125, total_Total= 5292 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:897704494, total_Total= 5254 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:922135557, total_Total= 5256 , total_CPU= 1534 , total_GPU= 613 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:946087769, total_Total= 5330 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:970803309, total_Total= 5292 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:48:995060519, total_Total= 5292 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:019302365, total_Total= 5256 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:043677074, total_Total= 5218 , total_CPU= 1688 , total_GPU= 536 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:071705193, total_Total= 5522 , total_CPU= 2071 , total_GPU= 383 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 37000 , temp_GPU= 32500
TIME=16:00:49:101583766, total_Total= 5676 , total_CPU= 2225 , total_GPU= 306 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 37000 , temp_GPU= 32500
TIME=16:00:49:125459104, total_Total= 5637 , total_CPU= 2148 , total_GPU= 383 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 37000 , temp_GPU= 32500
TIME=16:00:49:149787668, total_Total= 5369 , total_CPU= 1918 , total_GPU= 460 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:174088888, total_Total= 5256 , total_CPU= 1841 , total_GPU= 460 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:198473805, total_Total= 5371 , total_CPU= 1688 , total_GPU= 460 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:223361115, total_Total= 5369 , total_CPU= 1688 , total_GPU= 536 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:247512388, total_Total= 5333 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:271897826, total_Total= 5407 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:295892643, total_Total= 5369 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:319953604, total_Total= 5369 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:343751964, total_Total= 5369 , total_CPU= 1611 , total_GPU= 536 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:369102082, total_Total= 5333 , total_CPU= 1534 , total_GPU= 536 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:393384396, total_Total= 5330 , total_CPU= 1611 , total_GPU= 536 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:418035249, total_Total= 5292 , total_CPU= 1611 , total_GPU= 536 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:442386833, total_Total= 5484 , total_CPU= 1611 , total_GPU= 536 , io_Total= 422 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:466699616, total_Total= 5445 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:490905420, total_Total= 5407 , total_CPU= 1611 , total_GPU= 536 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32000
TIME=16:00:49:514838518, total_Total= 5407 , total_CPU= 1611 , total_GPU= 536 , io_Total= 422 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:539610307, total_Total= 5369 , total_CPU= 1534 , total_GPU= 536 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32500
TIME=16:00:49:564140328, total_Total= 5333 , total_CPU= 1534 , total_GPU= 536 , io_Total= 422 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36000 , temp_GPU= 32500
TIME=16:00:49:587956031, total_Total= 5256 , total_CPU= 1534 , total_GPU= 536 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:611842306, total_Total= 5256 , total_CPU= 1534 , total_GPU= 536 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
TIME=16:00:49:636017850, total_Total= 5294 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 40 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:660246623, total_Total= 5369 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:684326178, total_Total= 5369 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 53 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:708778283, total_Total= 5369 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32000
TIME=16:00:49:733286376, total_Total= 5371 , total_CPU= 1611 , total_GPU= 613 , io_Total= 460 , io_CPU= 39 , io_GPU= 280 , sleep_Total= 13 , sleep_CPU= 0 , sleep_GPU= 0 , temp_CPU= 36500 , temp_GPU= 32500
