Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
3032 384 19 45500 42500 
3109 460 19 45500 43000 
3185 537 19 45500 43000 
3262 614 19 45500 43000 
3339 691 19 45500 43000 
3416 768 19 45500 43000 
3454 768 19 45500 43000 
3531 844 19 45500 43000 
3569 921 19 45500 43000 
3646 921 19 45500 43000 
3684 998 19 45500 43000 
3723 1075 19 45500 43000 
3800 1075 19 45500 43000 
3838 1152 19 45500 43000 
3876 1151 19 45500 43000 
3953 1228 19 45500 43000 
3953 1228 19 45500 43000 
4030 1305 19 45500 43000 
4068 1381 19 45500 43000 
4107 1381 19 45500 43000 
4145 1458 19 45500 43000 
4183 1458 19 46000 43000 
4222 1458 19 46000 43000 
4260 1535 19 46000 43000 
4337 1535 19 46000 43000 
4337 1612 19 46000 43000 
4412 1612 19 46000 43000 
4450 1688 19 46000 43000 
4450 1688 19 46000 43000 
4527 1688 19 46000 43000 
4565 1765 19 46000 43500 
4565 1765 19 46000 43500 
4604 1842 19 46000 43500 
4642 1842 19 46000 43500 
4680 1842 19 46000 43500 
4719 1919 19 46000 43500 
4757 1919 19 46000 43500 
4757 1919 19 46000 43500 
4834 1995 19 46000 43500 
4834 1995 19 46000 43500 
4872 1995 19 46000 43500 
4911 1995 19 46000 43500 
4911 2072 19 46000 43500 
4949 2072 19 46000 43500 
4987 2072 19 46000 43500 
5026 2149 19 46000 43500 
5026 2149 19 46000 43500 
5064 2149 19 46000 43500 
5064 2226 0 46000 43500 
5102 2226 0 46000 43500 
5141 2226 0 46000 43500 
5141 2303 0 47500 43500 
5179 2303 0 47500 43500 
5179 2303 0 47500 43500 
5218 2302 0 47500 43500 
5218 2302 0 47500 43500 
5256 2378 0 47500 43500 
5256 2378 0 47500 43500 
5256 2378 0 47500 43500 
5294 2378 0 47500 43500 
5294 2378 0 47500 43500 
5294 2378 0 47500 44000 
5333 2378 0 47500 44000 
5333 2455 0 47500 44000 
5333 2455 0 47500 44000 
5371 2455 0 47500 44000 
5371 2455 0 47500 44000 
5409 2455 0 47500 44000 
5409 2532 19 47500 44000 
5409 2532 0 47500 44000 
5409 2532 0 47500 44000 
5409 2532 0 47500 44000 
5448 2532 0 47500 44000 
5448 2532 0 47500 44000 
5448 2532 0 47500 44000 
5486 2532 0 47500 44000 
5486 2609 0 47500 44000 
5486 2609 0 47500 44000 
5524 2609 0 47500 44000 
5524 2609 0 47500 44000 
5563 2609 0 47500 44000 
5563 2609 0 47500 44000 
5563 2609 0 47500 44000 
5563 2685 0 47500 44000 
5563 2685 0 47500 44000 
5563 2685 0 47500 44000 
5601 2685 0 47500 44000 
5601 2685 0 47500 44000 
5601 2685 0 47500 44000 
5601 2685 0 47500 44000 
5601 2685 0 47500 44000 
5640 2685 0 47500 43500 
5640 2685 0 47500 43500 
5640 2685 0 47500 43500 
5640 2685 0 47500 43500 
5678 2762 0 47500 43500 
5678 2762 0 47500 43500 
5676 2762 0 47500 43500 
5676 2762 0 47500 43500 
5714 2762 0 47500 43500 
5752 2762 0 47500 43500 
5752 2839 0 47500 43500 
5752 2839 0 47500 43500 
5755 2839 0 47500 43500 
5791 2839 0 47500 43500 
