Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
3224 460 19 44000 41000 
3262 460 19 44000 41000 
3301 537 19 44000 41000 
3339 537 19 44000 41000 
3416 614 19 44000 41000 
3454 691 19 44000 41000 
3531 691 19 44000 41000 
3608 768 19 44000 41000 
3608 844 19 44000 41000 
3684 844 19 44000 41500 
3761 921 19 44000 41500 
3800 921 19 44000 41500 
3838 998 19 44000 41500 
3915 1074 19 44000 41500 
3915 1074 19 44000 41500 
3991 1151 19 44000 41500 
4068 1228 19 44000 41500 
4068 1228 19 44000 41500 
4145 1305 19 44000 41500 
4183 1305 19 44000 41500 
4183 1305 19 44000 41500 
4260 1381 19 44000 41500 
4299 1381 19 44000 41500 
4337 1458 19 44000 41500 
4373 1458 19 44000 41500 
4412 1535 19 44000 41500 
4412 1535 19 44000 41500 
4450 1612 19 44000 41500 
4489 1612 19 44000 41500 
4527 1612 19 44000 41500 
4565 1688 19 44000 41500 
4604 1688 19 45000 41500 
4604 1765 19 45000 41500 
4642 1765 19 45000 41500 
4680 1765 19 45000 41500 
4680 1842 19 45000 41500 
4719 1842 19 45000 41500 
4719 1842 19 45000 41500 
4757 1919 19 45000 41500 
4796 1919 19 45000 42000 
4796 1919 19 45000 42000 
4834 1995 19 45000 42000 
4834 1995 19 45000 42000 
4872 1995 19 45000 42000 
4911 2072 19 45000 42000 
4911 2072 19 45000 42000 
4949 2072 19 45000 42000 
4949 2072 19 45000 42000 
4987 2072 19 45000 42000 
4987 2072 19 45000 42000 
4987 2149 19 45000 42000 
5026 2149 19 45000 42000 
5026 2149 19 45000 42000 
5026 2149 19 45000 42000 
5064 2149 19 45000 42000 
5102 2226 19 45000 42000 
5102 2226 19 45000 42000 
5141 2225 19 45000 42000 
5179 2302 19 45000 42000 
5179 2302 0 45000 42000 
5179 2302 19 45000 42000 
5218 2302 0 45000 42000 
5218 2302 0 45000 42000 
5218 2378 0 45000 42000 
5218 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5256 2378 0 45000 42000 
5294 2378 0 45000 42000 
5294 2455 0 45000 42000 
5294 2378 0 45000 42000 
5256 2378 0 45000 42000 
5333 2455 0 45000 42000 
5294 2455 0 45000 42000 
5333 2455 0 45000 42000 
5333 2455 0 45000 42000 
5333 2455 0 45000 42000 
5333 2455 0 45000 42000 
5333 2455 0 45000 42000 
5371 2455 0 45000 42000 
5371 2455 0 45000 42000 
5371 2455 0 45000 42000 
5371 2455 0 45000 42000 
5409 2455 0 45000 42000 
5409 2455 0 45000 42000 
5409 2532 0 45000 42000 
5409 2532 0 45000 42000 
5409 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2532 0 45000 42000 
5448 2609 0 45000 42000 
5448 2609 0 45000 42000 
5448 2609 0 45000 42000 
5409 2609 0 45000 42000 
5409 2532 0 45000 42000 
5448 2609 0 45000 42000 
5448 2609 0 45000 42000 
5486 2609 0 45000 42000 
5486 2609 0 45000 42000 
5486 2609 0 45000 42000 
5486 2609 0 45000 42000 
5486 2609 0 45000 42000 
5524 2609 0 45000 42000 
5524 2609 0 45000 42000 
5524 2685 0 45000 42000 
5524 2685 0 45000 42000 
5524 2685 0 45000 42000 
5563 2685 0 45000 42000 
5563 2685 0 45000 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5524 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5563 2685 0 45500 42000 
5524 2685 0 45500 42000 
5524 2685 0 45500 42000 
5524 2685 0 45500 42000 
5524 2685 0 45500 42000 
5524 2609 0 45500 42000 
5524 2609 0 45500 42000 
5486 2609 0 45500 42000 
5486 2532 0 45500 42000 
5486 2532 0 45500 42000 
5486 2532 0 45500 42000 
5486 2532 0 45500 42000 
