Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
2993 307 19 43000 41500 
3109 460 19 43000 41500 
3185 460 19 43000 41500 
3224 537 19 43000 41500 
3301 614 19 43000 41500 
3377 691 19 43000 41500 
3454 691 19 43000 41500 
3454 768 19 43000 41500 
3569 844 19 43000 41500 
3569 921 19 43000 41500 
3646 998 19 43000 41500 
3723 998 19 43000 41500 
3761 1075 19 43000 41500 
3838 1074 19 43000 41500 
3876 1151 19 43000 41500 
3915 1228 19 43000 41500 
3991 1228 19 43000 41500 
4030 1305 19 43000 41500 
4107 1305 19 43000 41500 
4145 1381 19 43000 41500 
4183 1381 19 43000 41500 
4222 1458 19 43000 41500 
4258 1458 19 43000 41500 
4297 1535 19 43000 41500 
4335 1535 19 43000 41500 
4412 1612 19 44000 41500 
4450 1612 19 44000 41500 
4489 1688 19 44000 41500 
4527 1688 19 44000 41500 
4565 1765 19 44000 41500 
4604 1765 19 44000 41500 
4642 1765 19 44000 41500 
4680 1842 19 44000 41500 
4680 1842 19 44000 41500 
4719 1919 19 44000 41500 
4757 1919 19 44000 41500 
4796 1919 19 44000 41500 
4834 1995 19 44000 41500 
4872 1995 19 44000 41500 
4872 1995 19 44000 41500 
4911 2072 19 44000 41500 
4949 2072 19 44000 41500 
4949 2149 19 44000 41500 
4987 2149 19 44000 41500 
5026 2149 19 44000 41500 
5026 2226 19 44000 41500 
5064 2226 19 44000 41500 
5064 2225 19 44000 41500 
5102 2225 19 44000 41500 
5102 2302 19 44000 41500 
5141 2302 19 44000 41500 
5141 2302 19 44000 41500 
5179 2302 19 44000 41500 
5179 2302 19 44000 41500 
5218 2378 19 44000 41500 
5256 2378 19 44500 41500 
5256 2378 19 44500 41500 
5294 2378 19 44500 41500 
5333 2455 19 44500 41500 
5333 2455 19 44500 41500 
5333 2455 19 44500 41500 
5371 2455 19 44500 41500 
5371 2455 19 44500 41500 
5409 2532 19 44500 41500 
5448 2532 19 44500 41500 
5448 2532 19 44500 41500 
5448 2532 19 44500 41500 
5448 2609 19 44500 41500 
5486 2609 19 44500 41500 
5486 2609 19 44500 41500 
5486 2609 19 44500 41500 
5524 2609 19 44500 41500 
5524 2685 19 44500 41500 
5524 2685 19 44500 41500 
5524 2685 19 44500 41500 
5563 2685 19 44500 41500 
5601 2685 19 44500 41500 
5601 2685 19 44500 41500 
5601 2762 19 44500 41500 
5601 2762 19 44500 41500 
5601 2762 19 44500 41500 
5601 2762 19 44500 41500 
5640 2685 19 44500 41500 
5601 2685 19 44500 41500 
5601 2685 19 44500 41500 
5601 2685 19 44000 41500 
5601 2685 19 44000 41500 
5601 2685 19 44000 41500 
5640 2685 19 44000 42000 
5640 2685 19 44000 42000 
5676 2762 19 44000 42000 
5676 2762 19 44000 42000 
5676 2762 19 44000 42000 
5676 2762 0 44000 42000 
5678 2762 0 44000 42000 
5678 2762 0 44000 42000 
5716 2762 0 44000 42000 
5716 2762 0 44000 42000 
5716 2762 0 44000 42000 
5716 2762 0 44000 42000 
