Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
6133 3068 0 29500 27000 
6133 3068 0 29500 27000 
6133 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3144 0 29500 27000 
6172 3144 0 29500 27000 
6133 3068 0 29500 27000 
6095 3068 0 29500 27000 
6097 3068 0 29500 27000 
6059 2991 0 29500 27000 
6021 2991 0 29500 27000 
5982 2991 0 29500 27000 
5944 2991 0 29500 27000 
5944 2914 0 29500 27000 
5906 2914 0 29500 27000 
5906 2914 0 29000 27000 
5944 2991 0 29000 27000 
5982 2991 0 29000 27000 
5982 2991 0 29000 27000 
5982 2991 0 29000 27000 
6021 3068 0 29000 27000 
6021 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3144 0 29000 27000 
6059 3144 0 29000 27000 
6059 3144 0 29000 27000 
6021 3068 0 29000 27000 
6059 3068 0 29000 27000 
6059 3144 0 29000 27000 
6095 3144 0 29000 27000 
6136 3144 0 29000 27000 
6136 3144 0 29000 27000 
6136 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6248 3221 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6325 3298 0 29500 27000 
6287 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6248 3298 0 30000 27000 
6248 3298 0 30000 27000 
6248 3298 0 30000 27000 
6248 3298 0 30000 27000 
6248 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6402 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6402 3374 0 30000 27000 
6402 3374 0 30000 27000 
6402 3374 0 30000 27000 
6402 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3451 0 30000 27000 
6440 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3374 0 30000 27000 
6440 3451 0 30000 27000 
6440 3451 0 30000 27000 
6440 3451 0 30000 27000 
6440 3451 0 29500 27000 
6402 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6440 3374 0 29500 27000 
6478 3374 0 29500 27000 
6478 3374 0 29500 27000 
6478 3374 0 29500 27000 
6478 3374 0 29500 27000 
6478 3374 0 29500 27000 
6517 3374 0 29500 27000 
6517 3374 0 29500 27000 
6517 3374 0 29500 27000 
6517 3374 0 29500 27000 
6517 3374 0 29500 27000 
6517 3374 0 29500 27000 
6478 3374 0 29500 27000 
6440 3298 0 29500 27000 
6402 3298 0 29500 27000 
6363 3298 0 29500 27000 
6402 3298 0 29500 27000 
6363 3298 0 29500 27000 
6363 3298 0 29500 27000 
6325 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6248 3221 0 29500 27000 
6210 3144 0 29500 27000 
6172 3144 0 29500 27000 
6133 3144 0 29500 27000 
6097 3068 0 29500 27000 
6059 3068 0 29500 27000 
6021 3068 0 29500 27000 
6021 3068 0 29500 27000 
6021 3068 0 29500 27000 
5982 2991 0 29500 27000 
5944 2991 0 29500 27000 
5906 2914 0 29500 27000 
5867 2914 0 29500 27000 
5829 2914 0 29500 27000 
5829 2838 0 29000 27000 
5791 2838 0 29000 27000 
5752 2838 0 29000 27000 
5714 2761 0 29000 27000 
5676 2761 0 29000 27000 
5637 2761 0 29000 27000 
5637 2684 0 29000 27000 
5599 2684 0 29000 27000 
5637 2684 0 29000 27000 
5637 2684 0 29000 27000 
5599 2684 0 29000 27000 
5599 2684 0 29000 27000 
5561 2607 19 29000 27000 
5522 2607 19 29000 27000 
5522 2607 19 29000 27000 
5522 2607 19 29000 27000 
5484 2531 19 29000 27000 
5484 2531 19 29000 27000 
5445 2531 19 29000 27000 
5445 2531 19 29000 27000 
5445 2607 19 29000 27000 
5484 2607 19 29000 27000 
5522 2607 19 29000 27000 
5522 2684 0 29000 27000 
5561 2684 0 29000 27000 
5561 2607 0 29000 27000 
5522 2607 0 29000 27000 
5484 2607 0 29500 27000 
5522 2607 0 29500 27000 
5522 2607 0 29500 27000 
5484 2607 0 29500 27000 
5484 2607 0 29500 27000 
5484 2607 0 29500 26500 
5445 2607 0 29500 26500 
5445 2531 0 29500 26500 
5407 2531 0 29500 26500 
5407 2531 0 29500 26500 
5407 2531 0 29500 26500 
5369 2531 0 29500 26500 
5369 2531 0 29500 26500 
5369 2454 0 29500 26500 
5369 2454 0 29500 26500 
5330 2455 0 29500 26500 
5330 2454 0 29500 26500 
5369 2531 0 29500 26500 
5407 2531 0 29500 26500 
5445 2531 0 29500 26500 
5484 2607 0 29500 26500 
5522 2607 0 29500 26500 
5561 2684 0 29500 26500 
5599 2684 0 29500 26500 
5637 2684 0 29500 26500 
5676 2761 0 29500 26500 
5676 2761 0 29500 26500 
5714 2761 0 29500 26500 
5752 2761 0 29500 26500 
5752 2761 0 29500 26500 
5752 2761 0 29500 26500 
5752 2838 0 29500 26500 
5791 2838 0 29500 27000 
5829 2838 0 29500 27000 
5867 2914 0 29500 27000 
5867 2914 0 29500 27000 
5906 2914 0 29500 27000 
5982 2914 0 29500 27000 
5982 2991 0 29500 27000 
5982 2991 0 29500 27000 
6021 2991 0 29500 27000 
5944 2914 0 29500 27000 
5944 2914 0 29500 27000 
5906 2914 0 29500 27000 
5867 2914 0 29500 27000 
5867 2838 0 29500 27000 
5829 2838 0 29500 27000 
5867 2914 0 29500 27000 
5867 2914 0 29500 27000 
5867 2914 0 29500 27000 
5906 2914 0 29500 27000 
5944 2914 0 29500 27000 
5944 2991 0 29500 27000 
5982 2991 0 29500 27000 
6021 2991 0 29500 27000 
6021 3068 0 29500 27000 
6059 2991 0 29500 27000 
6059 3068 0 29500 27000 
6059 3068 0 29500 27000 
6095 3068 0 29500 27000 
6095 3068 0 29500 27000 
6095 3068 0 29500 27000 
6133 3068 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6210 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6287 3221 0 29500 27000 
6287 3221 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6287 3298 0 29500 27000 
6325 3221 0 29500 27000 
6325 3221 0 29500 27000 
6325 3221 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3221 0 29500 27000 
6325 3221 0 29500 27000 
6248 3221 0 29500 27000 
6210 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3144 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3221 0 29500 27000 
6210 3221 0 29500 27000 
6172 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6172 3144 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6248 3221 0 29500 27000 
6248 3298 0 29500 27000 
6248 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6325 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6287 3298 0 29500 27000 
6248 3221 0 29500 27000 
6248 3298 0 29500 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6287 3298 0 30000 27000 
6325 3374 0 30000 27000 
6325 3374 0 30000 27000 
6363 3374 0 30000 27000 
6363 3374 0 30000 27000 
6402 3374 0 30000 27000 
6402 3374 0 30000 27000 
6402 3451 0 30000 27000 
6440 3451 0 30000 27000 
6478 3451 0 30000 27000 
6478 3451 0 30000 27000 
6478 3451 0 30000 27000 
6478 3451 0 29500 27000 
6517 3451 0 29500 27000 
6517 3451 0 29500 27000 
6517 3528 0 29500 27000 
6517 3451 0 29500 27000 
6517 3528 0 29500 27000 
6517 3451 0 29500 27000 
6517 3451 0 29500 27000 
6517 3451 0 29500 27000 
6517 3451 0 29500 27000 
6517 3451 0 29500 27000 
6440 3451 0 29500 27000 
6440 3451 0 29500 27000 
6363 3374 0 29500 27000 
6325 3374 0 29500 27000 
6287 3298 0 29500 27000 
6248 3298 0 29500 27000 
6248 3221 0 29500 27000 
6210 3221 0 29500 27000 
6210 3221 0 29500 27000 
6248 3221 0 29500 27000 
6210 3221 0 29500 27000 
6172 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 29500 27000 
6097 3144 0 29500 27000 
6095 3144 0 29500 27000 
6133 3144 0 29500 27000 
6133 3144 0 30000 27000 
6133 3221 0 30000 27000 
6172 3221 0 30000 27000 
6210 3221 0 30000 27000 
6210 3221 0 30000 27000 
6248 3221 0 30000 27000 
6248 3221 0 30000 27000 
6248 3221 0 30000 27000 
6287 3221 0 30000 27000 
6287 3221 0 30000 27000 
6287 3221 0 30000 27000 
6287 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3221 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6325 3298 0 30000 27000 
6363 3298 0 30000 27000 
6363 3298 0 30000 27000 
6363 3298 0 30000 27000 
6363 3298 0 30000 27000 
6402 3221 0 30000 27000 
