Total_Power Total_CPU_Power Total_GPU_Power CPU_Temperature GPU_Temperature 
2955 614 19 30000 26500 
3032 691 19 30000 26500 
3109 768 19 30000 26500 
3147 768 19 30000 26500 
3147 768 19 30000 26500 
3147 691 19 30000 26500 
3185 768 19 30500 26500 
3262 768 19 30500 26500 
3339 844 19 30500 26500 
3377 921 19 30500 26500 
3454 997 19 30500 26500 
3568 997 19 30500 26500 
3568 1074 19 30500 26500 
3644 1074 19 30500 26500 
3721 1151 19 30500 26500 
3760 1228 19 30500 26500 
3798 1228 19 30500 26500 
3875 1305 19 30500 26500 
3913 1381 19 30500 26500 
3951 1381 19 30500 26500 
4028 1458 19 30500 26500 
4067 1458 19 30500 26500 
4105 1535 19 30500 26500 
4182 1535 19 30500 26500 
4182 1612 19 30500 26500 
4220 1612 19 30500 27000 
4258 1612 19 30500 27000 
4258 1612 19 31000 27000 
4297 1612 19 31000 27000 
4297 1688 19 31000 27000 
4335 1688 19 31000 27000 
4335 1765 19 31000 27000 
4373 1765 19 31000 27000 
4412 1842 19 31000 27000 
4489 1842 19 31000 27000 
4489 1842 19 31000 27000 
4527 1842 19 31000 27000 
4565 1918 19 31000 27000 
4565 1918 19 31000 27000 
4604 1918 19 31000 27000 
4604 1918 19 31000 27000 
4604 1918 19 31000 27000 
4642 1995 19 31000 27000 
4680 1995 19 31000 27000 
4719 2071 19 31000 27000 
4757 2071 19 31000 27000 
4757 2071 19 31000 27000 
4796 2071 19 31000 27000 
4796 2071 19 31000 27000 
4796 2071 19 31000 27000 
4834 2148 19 31000 27000 
4834 2148 19 31000 27000 
4834 2148 19 31000 27000 
4872 2148 19 31000 27000 
4911 2225 19 31000 27000 
4911 2225 19 31000 27000 
4949 2225 19 31000 27000 
4949 2225 19 31000 27000 
4947 2225 19 31000 27000 
4985 2225 19 31000 27000 
5024 2225 19 31000 27000 
5062 2225 19 31000 27000 
5062 2302 19 31000 27000 
5100 2302 19 31000 27000 
5100 2302 19 31000 27000 
5139 2302 19 31000 27000 
5139 2302 19 31000 27000 
5177 2302 19 31000 27000 
5177 2302 19 31000 27000 
5215 2302 19 31000 27000 
5215 2302 19 31000 27000 
5215 2302 19 31000 27000 
5215 2302 19 31000 27000 
5215 2302 19 31000 27000 
5254 2378 19 31000 27000 
5292 2378 19 31000 27000 
5254 2302 19 31000 27000 
5254 2378 19 31000 27000 
5254 2302 19 31000 27000 
5292 2378 19 31000 27000 
5292 2378 19 31000 27000 
5330 2378 19 31000 27000 
5369 2378 19 31000 27000 
5369 2378 19 31000 27000 
5369 2378 19 31000 27000 
5369 2378 19 31000 27000 
5369 2455 19 31500 27000 
5522 2455 19 31500 27000 
5522 2455 19 31500 27000 
5522 2455 19 31500 27000 
5522 2455 19 31500 27000 
5522 2455 19 31500 27000 
5561 2455 19 31500 27000 
5561 2455 19 31500 27000 
5561 2455 19 31500 27000 
5561 2455 19 31500 27000 
5561 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2532 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2532 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2455 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5599 2378 76 31500 27000 
5637 2378 76 31500 27000 
5637 2378 76 31500 27000 
5637 2378 76 31500 27000 
5637 2378 76 31500 27000 
5599 2378 76 31500 27000 
